Order_ID,Optimized_Route
ORD_255,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0)]"
ORD_256,"[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_257,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (4, 34), (4, 35), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_258,"[(34, 0), (33, 0), (32, 0), (31, 0), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3)]"
ORD_259,"[(32, 5), (31, 5), (30, 5), (29, 5), (28, 5), (28, 4), (27, 4), (26, 4), (25, 4), (24, 4), (23, 4), (22, 4), (22, 3), (21, 3), (20, 3), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4)]"
ORD_260,"[(19, 6), (18, 6), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (8, 1), (8, 0)]"
ORD_261,"[(6, 0), (5, 0), (4, 0), (3, 0), (3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (1, 4), (0, 4), (0, 5)]"
ORD_262,"[(45, 0), (44, 0), (43, 0), (43, 1), (42, 1), (41, 1), (40, 1), (39, 1), (38, 1), (37, 1), (36, 1), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (30, 0), (29, 0)]"
ORD_263,"[(38, 25), (38, 24), (39, 24), (39, 23), (39, 22), (39, 21), (39, 20), (39, 19), (40, 19), (40, 18), (41, 18), (41, 17), (42, 17), (42, 16), (43, 16), (44, 16), (44, 15), (44, 14), (44, 13), (44, 12), (44, 11), (44, 10), (44, 9), (44, 8), (43, 8), (43, 7), (42, 7), (42, 6), (42, 5), (42, 4), (42, 3), (42, 2), (42, 1), (41, 1), (40, 1), (39, 1), (39, 0)]"
ORD_264,"[(24, 38), (24, 37), (23, 37), (23, 36), (23, 35), (23, 34), (22, 34), (22, 33), (22, 32), (22, 31), (22, 30), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (17, 23), (17, 22), (17, 21), (17, 20), (17, 19), (17, 18), (17, 17), (17, 16), (18, 16), (18, 15), (18, 14), (18, 13), (18, 12), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (11, 1), (10, 1), (10, 0), (9, 0)]"
ORD_265,"[(26, 18), (26, 17), (25, 17), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_266,"[(0, 0), (1, 0), (2, 0), (3, 0)]"
ORD_267,"[(2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (1, 4), (0, 4), (0, 5), (0, 6)]"
ORD_268,"[(3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (19, 9), (20, 9), (20, 10), (20, 11), (21, 11), (21, 12), (21, 13), (22, 13), (22, 14), (22, 15), (22, 16), (22, 17), (23, 17), (23, 18), (23, 19), (23, 20), (24, 20), (25, 20), (26, 20), (26, 21), (27, 21), (28, 21), (28, 22), (28, 23), (29, 23), (29, 24), (29, 25), (29, 26), (29, 27), (29, 28), (29, 29), (30, 29), (31, 29), (32, 29), (32, 30), (32, 31), (32, 32), (32, 33)]"
ORD_269,"[(0, 21), (1, 21), (2, 21), (2, 20), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (13, 9), (14, 9), (15, 9), (15, 10), (16, 10), (16, 9), (17, 9), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (36, 7), (36, 8), (37, 8), (37, 7), (38, 7), (39, 7), (40, 7), (40, 8), (41, 8), (42, 8), (43, 8), (44, 8), (44, 9), (44, 10), (44, 11), (45, 11)]"
ORD_270,"[(5, 18), (5, 17), (5, 16), (6, 16), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (13, 21), (14, 21), (15, 21), (16, 21), (17, 21), (18, 21), (19, 21), (20, 21), (21, 21), (22, 21), (22, 20), (23, 20), (24, 20), (25, 20), (26, 20), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (33, 20), (34, 20), (35, 20), (36, 20), (37, 20)]"
ORD_271,"[(0, 4), (1, 4), (2, 4), (2, 3), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (37, 0), (38, 0), (39, 0)]"
ORD_272,"[(2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0)]"
ORD_273,"[(35, 0), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (16, 3), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (7, 7), (7, 8), (7, 9), (6, 9), (5, 9), (5, 10), (4, 10), (3, 10), (3, 11), (2, 11), (2, 10), (1, 10), (0, 10)]"
ORD_274,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]"
ORD_275,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0)]"
ORD_276,"[(12, 38), (12, 37), (12, 36), (13, 36), (13, 35), (14, 35), (14, 34), (14, 33), (15, 33), (15, 32), (16, 32), (17, 32), (17, 31), (18, 31), (19, 31), (20, 31), (20, 30), (21, 30), (22, 30), (22, 29), (23, 29), (24, 29), (25, 29), (25, 30), (26, 30), (27, 30), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (34, 28), (34, 27), (34, 26), (35, 26), (36, 26), (36, 25), (37, 25), (37, 24), (38, 24)]"
ORD_277,"[(0, 34), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (2, 15), (1, 15), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9)]"
ORD_278,"[(36, 0), (37, 0), (37, 1), (38, 1), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (37, 7), (37, 8), (37, 9), (37, 10), (37, 11), (37, 12), (37, 13), (38, 13), (39, 13), (39, 14), (39, 15), (39, 16), (38, 16), (38, 17), (38, 18), (38, 19), (38, 20), (37, 20), (37, 21), (37, 22), (36, 22), (36, 23), (36, 24), (36, 25), (36, 26), (35, 26), (34, 26), (34, 27), (34, 28), (34, 29), (34, 30), (35, 30), (35, 31), (35, 32), (35, 33), (35, 34), (35, 35), (35, 36), (35, 37), (35, 38)]"
ORD_279,"[(0, 11), (1, 11), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (16, 24), (16, 25), (16, 26), (17, 26), (17, 27), (17, 28), (17, 29), (17, 30), (17, 31), (17, 32), (17, 33), (17, 34), (18, 34), (19, 34), (20, 34), (21, 34), (22, 34), (23, 34), (23, 35)]"
ORD_280,"[(0, 37), (0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_281,"[(12, 35), (12, 34), (12, 33), (12, 32), (12, 31), (12, 30), (12, 29), (12, 28), (12, 27), (12, 26), (12, 25), (12, 24), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (5, 11), (5, 10), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]"
ORD_282,"[(38, 37), (37, 37), (37, 36), (37, 35), (37, 34), (37, 33), (36, 33), (35, 33), (35, 32), (34, 32), (33, 32), (33, 33), (32, 33), (32, 32), (31, 32), (30, 32), (30, 31), (29, 31), (28, 31), (27, 31), (26, 31), (25, 31), (25, 32), (24, 32), (23, 32), (23, 33)]"
ORD_283,"[(0, 29), (1, 29), (2, 29), (2, 28), (2, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_284,"[(33, 2), (32, 2), (32, 3), (31, 3), (31, 4), (31, 5), (30, 5), (30, 6), (30, 7), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13)]"
ORD_285,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0)]"
ORD_286,"[(39, 11), (38, 11), (38, 12), (38, 13), (37, 13), (37, 14), (36, 14), (35, 14), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 15), (30, 16), (29, 16), (29, 17), (29, 18), (29, 19), (28, 19), (27, 19), (26, 19), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35)]"
ORD_287,"[(41, 0), (41, 1), (41, 2), (40, 2), (39, 2), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (34, 8), (34, 9), (34, 10)]"
ORD_288,"[(6, 19), (7, 19), (7, 18), (7, 17), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_289,"[(33, 27), (33, 28), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (11, 17)]"
ORD_290,"[(0, 2), (1, 2), (2, 2), (3, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0), (33, 0)]"
ORD_291,"[(39, 8), (38, 8), (37, 8), (36, 8), (36, 7), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 6), (30, 6), (30, 5), (29, 5), (28, 5), (28, 4), (27, 4), (27, 3), (26, 3), (26, 2), (26, 1), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (18, 0), (17, 0), (16, 0), (15, 0)]"
ORD_292,"[(0, 3), (0, 2), (0, 1), (0, 0)]"
ORD_293,"[(1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (13, 19), (14, 19), (15, 19)]"
ORD_294,"[(18, 0), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (43, 0), (44, 0)]"
ORD_295,"[(34, 0), (35, 0), (36, 0), (37, 0), (38, 0), (39, 0), (40, 0), (41, 0)]"
ORD_296,"[(0, 31), (1, 31), (2, 31), (3, 31), (4, 31), (5, 31), (5, 30), (5, 29), (5, 28), (6, 28), (6, 27), (6, 26), (7, 26), (7, 25), (8, 25), (9, 25), (9, 24), (10, 24), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (16, 22), (17, 22), (18, 22), (18, 21), (19, 21), (20, 21), (21, 21), (22, 21), (22, 20), (23, 20), (23, 19), (23, 18), (23, 17), (24, 17), (24, 16), (25, 16), (26, 16), (26, 15), (27, 15), (27, 14), (27, 13), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (35, 6), (36, 6), (37, 6), (38, 6), (38, 5), (38, 4), (38, 3), (38, 2), (39, 2), (40, 2), (41, 2), (41, 1), (42, 1), (43, 1), (43, 0), (44, 0)]"
ORD_297,"[(3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
ORD_298,"[(5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0)]"
ORD_299,"[(0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1)]"
ORD_300,"[(31, 0), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (18, 0), (17, 0), (16, 0), (15, 0), (14, 0), (13, 0)]"
ORD_301,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (35, 0)]"
ORD_302,"[(12, 21), (12, 20), (12, 19), (13, 19), (14, 19), (14, 18), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (16, 11), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0)]"
ORD_303,"[(13, 0), (13, 1), (13, 2), (12, 2), (12, 3), (11, 3), (11, 4), (10, 4), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (7, 7), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (2, 7), (1, 7), (1, 8)]"
ORD_304,"[(0, 31), (0, 32)]"
ORD_305,"[(26, 9), (27, 9), (28, 9), (28, 10)]"
ORD_306,"[(2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0)]"
ORD_307,"[(34, 24), (34, 23), (33, 23), (32, 23), (31, 23), (30, 23), (29, 23), (28, 23), (27, 23), (26, 23), (26, 22), (25, 22), (24, 22), (23, 22), (23, 21), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (1, 6), (0, 6)]"
ORD_308,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13)]"
ORD_309,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (20, 3), (21, 3), (22, 3), (22, 4), (23, 4), (24, 4), (24, 3), (24, 2), (25, 2), (26, 2), (27, 2), (28, 2), (28, 1), (29, 1)]"
ORD_310,"[(8, 0), (8, 1), (8, 2), (8, 3), (9, 3), (9, 4), (9, 5), (9, 6), (8, 6), (8, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (6, 11), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (0, 33)]"
ORD_311,"[(21, 27), (20, 27), (19, 27), (19, 26), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_312,"[(9, 0), (8, 0), (7, 0), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_313,"[(0, 10), (1, 10), (2, 10), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (16, 3), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0)]"
ORD_314,"[(27, 8), (27, 7), (27, 6), (27, 5), (27, 4), (27, 3), (26, 3), (26, 2), (26, 1), (26, 0), (25, 0)]"
ORD_315,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0)]"
ORD_316,"[(23, 27), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 22), (9, 22), (9, 21), (9, 20)]"
ORD_317,"[(23, 3), (22, 3), (21, 3), (20, 3), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2), (0, 2)]"
ORD_318,"[(0, 7), (1, 7), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]"
ORD_319,"[(46, 0), (47, 0), (47, 1), (47, 2), (47, 3), (47, 4), (47, 5), (46, 5), (45, 5), (45, 6), (45, 7), (45, 8), (44, 8), (44, 9), (44, 10), (44, 11), (44, 12), (44, 13), (44, 14), (44, 15), (44, 16), (44, 17), (45, 17), (45, 18), (45, 19), (46, 19), (46, 20), (46, 21)]"
ORD_320,"[(45, 0), (44, 0), (43, 0), (43, 1), (42, 1), (41, 1), (40, 1), (39, 1), (38, 1), (37, 1), (36, 1), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (18, 0), (17, 0), (16, 0)]"
ORD_321,"[(1, 23), (1, 24), (2, 24), (2, 25), (2, 26), (2, 27), (2, 28), (2, 29), (1, 29)]"
ORD_322,"[(26, 14), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (17, 23), (17, 24), (16, 24), (16, 25), (15, 25)]"
